DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY,VALUE(USD),UNIT PRICE,Seller Group,Buyer Group,Spare/Unit/Others,product,model,category,type,Manufacturer,YOM,Height (ft),Battery/Diesel,Imp Companies,Relevancy
2025/01/07,3699612437,84279000,Machinery and Mechanical Appliances,2014 YEAR MODEL JLG 800AJ BOOM LIFT\ S/N: 0300181868 (OTHERDETAIL AS PER INV).,INDIA,S S KHATANA LIFTERS,REWARI (INREA6),ISRAEL,UNIVERSAL EQUIPMENT INC.,SYDNEY,NOS,1,"34,000 ","34,000 ",,,Unit,AWP,800AJ,BOOM OTHERS,New,JLG ,2014,  80 ,diesel,IMP,
2024/12/11,6978778569,84279000,Machinery and Mechanical Appliances,2014 YEAR MODEL JLG 800AJ BOOM LIFT\ S/N: 0300181838 (OTHERDETAIL AS PER INV\ PL).,INDIA,S S KHATANA LIFTERS,REWARI (INREA6),ISRAEL,UNIVERSAL EQUIPMENT INC.,ADELAIDE,NOS,1,"34,000 ","34,000 ",,,Unit,AWP,800AJ,BOOM OTHERS,New,JLG ,2014,  80 ,diesel,IMP,
2023/12/21,829126936,84289090,Machinery and Mechanical Appliances,ONE UNIT OF USED JLG 1250APJ 4WD DIESEL BOOM LIFT SN. 0300089137 WITH ACCESSORIES ;YOM:2006,INDIA,S K UPRISE CAPITAL,NHAVA SHEVA SEA (INNSA1),UNITED STATES,RITCHI BROS AUCTIONEERS,LOS ANGELES,NOS,1,"34,007 ","34,007 ",,,Unit,AWP,1250AJP,BOOM OTHERS,Used,JLG ,2006,  126 ,diesel,IMP,
2025/02/28,652864975,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 800AJ TELESCOPIC BOOM LIFT \ MODEL NO:800AJ \ SERIAL NO : 0300190838USED BOOM LIFT,INDIA,SARABESH EQUIPMENT RENTALS,CHENNAI SEA (INMAA1),CANADA,ROAN MACHINERY INC,FREMANTLE,NOS,1,"34,027 ","34,027 ",,,Unit,AWP,800AJ,TELESCOPIC BOOM LIFT,Used,JLG ,,  80 ,diesel,IMP,
2024/03/27,1417685649,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT - MODEL : JLG 800AJ SERIAL NO - 0300189342 (YOM 2014),INDIA,AWP RENTAL COMPANY,NHAVA SHEVA SEA (INNSA1),ISRAEL,UNIVERSAL EQUIPMENT INC.,SAVANNAH,NOS,1,"34,027 ","34,027 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,2014,  80 ,diesel,IMP,
2024/11/09,9702259595,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 800AJ TELESCOPIC BOOM LIFT SERIAL NO. 0300171355 WITH 8 REPLACEMENT WHEELS AND ACCESSORIES,INDIA,MANOJ H. PAREKH,NHAVA SHEVA SEA (INNSA1),CANADA,ROAN MACHINERY INC,FREMANTLE,NOS,1,"34,029 ","34,029 ",,,Unit,AWP,800AJ,TELESCOPIC BOOM LIFT,Used,JLG ,,  80 ,diesel,IMP,
2023/09/09,3459950433,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MAKE: GENIE / MODEL: S-125 / YOM:2003 / SERIAL NO.S12503-786.,INDIA,BIG C EQUIPMENT HIRING SOLUTIONS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,INFRA GULF FZE,NEW YORK,UNT,1,"34,033 ","34,033 ",,,Unit,AWP,S125,BOOM OTHERS,Used,TEREX,2003,  132 ,diesel,IMP,
2024/03/11,1417022532,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT USED JLG 800AJ 4WD BOOM LIFT\ YEAR:2012\ SERIAL NO. 0300175636 WITH ALL STANDARD ACCESSORIES.,INDIA,SAIF LIFTERS,NHAVA SHEVA SEA (INNSA1),UNITED STATES,CARGO HUB INC,BEAR CREEK,NOS,1,"34,033 ","34,033 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,2012,  80 ,diesel,IMP,
2023/12/19,831975207,84289090,Machinery and Mechanical Appliances,SECOND HAND ( USED) ARTICULATING BOOM LIFT JLG 1250 AJP (S/NO- 0300134415) (IN DISMANTLED CONDITION ),INDIA,INDO INFRASTRUCTURES,PANCHI GUJARAN/SONEPAT ICD (INBDM6),UNITED STATES,RITCHI BROS AUCTIONEERS,NEW YORK,NOS,1,"34,045 ","34,045 ",,,Unit,AWP,1250AJP,ARTICULATING BOOM,Used,JLG ,,  126 ,diesel,IMP,
2024/03/14,1417008081,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL: JLG 860SJ / SERIAL NO.0300152721 / YOM:2011 / COUNTRY OF ORIGIN : U.S.A.,INDIA,BIG C EQUIPMENT HIRING SOLUTIONS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,ROTTERDAM,NOS,1,"34,050 ","34,050 ",,,Unit,AWP,860SJ,BOOM OTHERS,Used,JLG ,2011,  86 ,diesel,IMP,
2024/09/01,7989952441,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 860SJ BOOM LIFT SERIAL NO. 0300151878 WITHACCESSORIES,INDIA,AL GYAS INFRASTRUCTURE PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,ROTTERDAM,NOS,1,"34,115 ","34,115 ",,,Unit,AWP,860SJ,BOOM OTHERS,Used,JLG ,,  86 ,diesel,IMP,
2024/09/01,7989943537,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 860SJ BOOM LIFT SERIAL NO. 0300162265 YOM2012 WITH ACCESSORIES,INDIA,AL GYAS INFRASTRUCTURE PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,ROTTERDAM,NOS,1,"34,115 ","34,115 ",,,Unit,AWP,860SJ,BOOM OTHERS,Used,JLG ,2012,  86 ,diesel,IMP,
2024/07/12,1101055183,84283900,Machinery and Mechanical Appliances,USED BOOM LIFT\ MODEL:JLG 660SJ\S/NO:0300124770\(YOM:2008)\MACHINE NO:2504,INDIA,SURYA ELECTROMECH,VIZAC SEA (INVTZ1),SINGAPORE,GALMON -S PTE LTD.,SINGAPORE,UNT,1,"34,161 ","34,161 ",,,Unit,AWP,660SJ,BOOM OTHERS,Used,JLG ,,,,IMP,
2021/06/28,1113411288,84289090,Engineering,OLD USE JLG 800AJ 4WD DIESEL ARTICULATING BOOM LIFT\ YOM2013\ ITEM NO. 4691197 SR. NO. 0300171381\SELLER REF525997\ ,INDIA,SUDHIR POWER LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,ACORN PLANT,,NOS,1,"34,163 ","34,163 ",,,Unit,AWP,800AJ,ARTICULATING BOOM,Used,JLG ,2013,  80 ,diesel,IMP,
2021/06/28,1113411288,84289090,Engineering,OLD USE JLG 800AJ 4WD DIESEL ARTICULATING BOOM LIFT\ YOM2013\ ITEM NO. 4691197 SR. NO. 0300171381\SELLER REF525997\ ,INDIA,SUDHIR POWER LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,ACORN PLANT,,NOS,1,"34,163 ","34,163 ",,,Unit,AWP,800AJ,ARTICULATING BOOM,Used,JLG ,2013,  80 ,diesel,IMP,
2023/10/17,9454091719,84289090,Engineering,ONE UNIT USED JLG 860SJ 4WD DIESEL TELESCOPIC BOOM LIFT SN.0300153937 WITH ACCESSORIES; YOM: 2012,INDIA,INTEGRATED INDUSTRIAL SERVICES,NHAVA SHEVA SEA (INNSA1),UNITED STATES,RITCHI BROS AUCTIONEERS,LOS ANGELES,NOS,  1 ,"34,245 ","34,245 ",,,Unit,AWP,860SJ,TELESCOPIC BOOM LIFT,Used,JLG ,2012,  86 ,diesel,IMP,
2023/10/17,9454091719,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 860SJ 4WD DIESEL TELESCOPIC BOOM LIFT SN.0300153937 WITH ACCESSORIES; YOM: 2012,INDIA,INTEGRATED INDUSTRIAL SERVICES,NHAVA SHEVA SEA (INNSA1),UNITED STATES,RITCHI BROS AUCTIONEERS,LOS ANGELES,NOS,1,"34,245 ","34,245 ",,,Unit,AWP,860SJ,TELESCOPIC BOOM LIFT,Used,JLG ,2012,  86 ,diesel,IMP,
2023/08/09,129464211,84283900,Machinery and Mechanical Appliances,SUPPLY OF ONE UNIT OF GALMON BOOM LIFT\MODEL:JLG 800AJ:S/NO.:0300089747 (YOM:2006) MACHINE NO:BL0021,INDIA,SURYA ELECTROMECH,VIZAC SEA (INVTZ1),SINGAPORE,GALMON -S PTE LTD.,SINGAPORE,NOS,1,"34,275 ","34,275 ",,,Unit,AWP,800AJ,BOOM OTHERS,New,JLG ,2006,  80 ,diesel,IMP,
2023/08/09,0129464211,84283900,Engineering,SUPPLY OF ONE UNIT OF GALMON BOOM LIFT\MODEL:JLG 800AJ:S/NO.:0300089747 (YOM:2006) MACHINE NO:BL0021,INDIA,SURYA ELECTROMECH,VIZAC SEA (INVTZ1),SINGAPORE,GALMON -S PTE LTD.,SINGAPORE,NOS,  1 ,"34,275 ","34,275 ",,,Unit,AWP,800AJ,BOOM OTHERS,NEW,JLG ,2006,,,IMP,
2025/02/22,651132228,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 800AJ BOOM LIFT SERIAL NO. 0300183281 YOM2014 WITH ACCESSORIESONE UNIT USED JLG 800AJ BOOM LIFT SERIAL NO. 0300183281 YOM,INDIA,S K UPRISE CAPITAL,NHAVA SHEVA SEA (INNSA1),UNITED STATES,NORTH AMERICA MACHINERY LLC,HOUSTON,NOS,1,"34,281 ","34,281 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,2014,  80 ,diesel,IMP,
2024/06/03,450128331,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT - USED JLG BOOM LIFT (MODEL NO. 860SJ)(SERIALNO.0300128752)- OTHER DETAILS AS PER INVOICE & PACKING LIST,INDIA,KOMAL CRANE SERVICE,MUNDRA (INMUN1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,ROTTERDAM,NOS,1,"34,378 ","34,378 ",,,Unit,AWP,860SJ,BOOM OTHERS,Used,JLG ,,  86 ,diesel,IMP,
2023/06/22,8496127416,84289090,Engineering,USED YOM:2012 JLG 800AJ TELESCOPIC BOOM LIFT S/N 0300156932,INDIA,ARIA AERIAL PLATFORMS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED KINGDOM,MKR EQUIPMENT LLC,FREMANTLE,NOS,1,"34,383 ","34,383 ",,,Unit,AWP,800AJ,ARTICULATING BOOM,Used,JLG ,2012,  80 ,diesel,IMP,
2023/06/22,8496127416,84289090,Engineering,USED YOM:2012 JLG 800AJ TELESCOPIC BOOM LIFT S/N 0300156932,INDIA,ARIA AERIAL PLATFORMS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED KINGDOM,MKR EQUIPMENT LLC,FREMANTLE,NOS,1,"34,383 ","34,383 ",,,Unit,AWP,800AJ,ARTICULATING BOOM,Used,JLG ,2012,  80 ,diesel,IMP,
2023/06/22,8496127416,84289090,Machinery and Mechanical Appliances,USED YOM:2012 JLG 800AJ TELESCOPIC BOOM LIFT S/N 0300156932,INDIA,ARIA AERIAL PLATFORMS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED KINGDOM,MKR EQUIPMENT LLC,FREMANTLE,NOS,1,"34,383 ","34,383 ",,,Unit,AWP,800AJ,TELESCOPIC BOOM LIFT,Used,JLG ,2012,  80 ,diesel,IMP,
2025/02/26,652865307,84289090,Machinery and Mechanical Appliances,SELF-PROPELLED BOOM LIFTS/KIT MODEL NO:BT30SRT SERIAL NO:BTR3000223B0330SELF-PROPELLED BOOM LIFTS/KIT MODEL NO:BT30SRT SERIAL NO:BTR,INDIA,MTANDT RENTALS LIMITED,CHENNAI SEA (INMAA1),CHINA,ZHEJIANG DINGLI MACHINE CO LTD,NINGBO,NOS,1,"72,989 ","72,989 ",DINGLI,,Unit,AWP,,,UNKNOWN,DINGLI,,,,IMP,
2024/11/12,9702841226,84289090,Machinery and Mechanical Appliances,SELF-PROPELLED BOOM LIFTS/KIT (MODEL NO. BA22CERT2 SR NO. BAEC024B00067),INDIA,NIMBUS HARBOR FACILITIES MANAGEMENT PRIVATE LIMITE,NHAVA SHEVA SEA (INNSA1),CHINA,DINGLI,NINGBO,NOS,1,"75,690 ","75,690 ",DINGLI,,Unit,AWP,,,New,DINGLI,,,,IMP,
2025/01/10,5642257791,84289090,Machinery and Mechanical Appliances,SELF-PROPELLED BOOM LIFTS/KIT MODEL NO-BT26ERT SERIAL NO-BTE2600122C0270SELF-PROPELLED SCISSOR LIFTS/KIT MODEL NO-S1412AC+ SERIAL NO,INDIA,MTANDT RENTALS LIMITED,NDR INFRASTRUCTURE PRIVATE LIMITED (INNPK6),CHINA,DINGLI,SHANGHAI PT,NOS,1,"79,013 ","79,013 ",DINGLI,,Unit,AWP,,,New,DINGLI,,,,IMP,
2024/04/19,2775993249,84281019,Machinery and Mechanical Appliances,USED GENIE BOOM LIFT WITH ACCESSORIES-( MODEL S125)(SERIAL NO S12508-1943),INDIA,CONCEPT ENGINEERING,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,SINGAPORE,NOS,1,"34,383 ","34,383 ",,,Unit,AWP,S125,BOOM OTHERS,Used,TEREX,,  132 ,diesel,IMP,
2025/03/15,6305794386,84281019,Machinery and Mechanical Appliances,USED GENIE TELESCOPIC BOOM LIFT WITH ACCESSORIES-( MODEL S C)(SERIAL NO S125082381)(INV NO:CPE-12032025-CI-01)USED GENIE TELESCOPIC BOOM LIFT WITH ACCESSORIES-( MODEL S 1,INDIA,ASW LIFTERS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,BALTIMORE,UNT,1,"34,383 ","34,383 ",,,Unit,AWP,,TELESCOPIC BOOM LIFT,Used,TEREX,,,,IMP,
2024/10/09,9860999376,84289090,Machinery and Mechanical Appliances,USED 2006 JLG 800 S BOOM LIFT SERIAL NUMBER :0300094433 MODEL NO:800 S YOM :2006,INDIA,S LOGISTIC,NHAVA SHEVA SEA (INNSA1),UNITED STATES,MERCHANT INDIA LLC,NEW YORK,NOS,1,"34,383 ","34,383 ",,,Unit,AWP,800S,BOOM OTHERS,Used,JLG ,2006,  80 ,diesel,IMP,
2024/09/12,7990404169,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 860SJ BOOM LIFT SERIAL NO. 0300162265 YOM2012 WITH ACCESSORIES,INDIA,AL GYAS INFRASTRUCTURE PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,ROTTERDAM,NOS,1,"34,422 ","34,422 ",,,Unit,AWP,860SJ,BOOM OTHERS,Used,JLG ,2012,  86 ,diesel,IMP,
2024/10/01,9860999375,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL: JLG 800S / SERIAL NO.0300216161 / YOM: 2016 / COUNTRY OF ORIGIN : U.S.A.,INDIA,AN LIFTERS,NHAVA SHEVA SEA (INNSA1),UNITED STATES,SRK LIFTERS ENTERPRISES INC,HOUSTON,NOS,1,"34,500 ","34,500 ",,,Unit,AWP,800S,BOOM OTHERS,Used,JLG ,2016,  80 ,diesel,IMP,
2023/10/28,9455619737,84289090,Engineering,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300200951YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,  1 ,"34,563 ","34,563 ",,,Unit,AWP,600AJ,ARTICULATING BOOM,Used,JLG ,2015,  61 ,diesel,IMP,
2023/10/28,9455619737,84289090,Machinery and Mechanical Appliances,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300200951YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,1,"34,563 ","34,563 ",,,Unit,AWP,600AJ,BOOM OTHERS,Used,JLG ,2015,  61 ,diesel,IMP,
2025/01/11,3700578508,84289090,Machinery and Mechanical Appliances,ONE UNIT USED GENIE S-125 4WD DIESEL TELESCOPIC BOOM LIFT S/N. S12514D650 (WITH STD. ACC.)ONE UNIT USED GENIE S-125 4WD DIESEL TELESCOPIC BOOM LIFT S/,INDIA,J N K LIFTERS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,RITCHIE BROS AUCTIONEER AMERICA INC,SAVANNAH,NOS,1,"34,594 ","34,594 ",,,Unit,AWP,S125,TELESCOPIC BOOM LIFT,Used,TEREX,,  132 ,diesel,IMP,
2025/01/11,3700578508,84289090,Machinery and Mechanical Appliances,ONE UNIT USED GENIE S-125 4WD DIESEL TELESCOPIC BOOM LIFT S/N. S12514D650 (WITH STD. ACC.)ONE UNIT USED GENIE S-125 4WD DIESEL TELESCOPIC BOOM LIFT S/,INDIA,J N K LIFTERS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,RITCHIE BROS AUCTIONEER AMERICA INC,SAVANNAH,UNT,1,"34,594 ","34,594 ",,,Unit,AWP,S125,TELESCOPIC BOOM LIFT,Used,TEREX,,  132 ,diesel,IMP,
2025/01/10,5642257791,84289090,Machinery and Mechanical Appliances,SELF-PROPELLED BOOM LIFTS/KIT MODEL NO-BT26ERT SERIAL NO-BTE2600122C0270SELF-PROPELLED SCISSOR LIFTS/KIT MODEL NO-S1412AC+ SERIAL NO,INDIA,MTANDT RENTALS LIMITED,NDR INFRASTRUCTURE PRIVATE LIMITED (INNPK6),CHINA,ZHEJIANG DINGLI MACHINE CO LTD,SHANGHAI PT,PCS,1,"79,013 ","79,013 ",DINGLI,,Unit,AWP,,,UNKNOWN,DINGLI,,,,IMP,
2024/10/23,9863738187,84289090,Machinery and Mechanical Appliances,USED JLG BOOM LIFT (MODEL NO : 800AJ) (SERIAL NO : 300139821) - OTHER DETAILS AS PER INVOICE AND PACKING LIST,INDIA,ASHAPURA ENTERPRISE,MUNDRA (INMUN1),UNITED STATES,M/S. RAWALWASIA GROUP.,NORFOLK,NOS,1,"34,635 ","34,635 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,,  80 ,diesel,IMP,
2023/10/28,9455619866,84289090,Machinery and Mechanical Appliances,USED ARTICULATED BOOM LIFT GENIE MODEL Z62/40RT SR.NO.Z6216N-1465 YOM - 2016,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,UNT,1,"34,667 ","34,667 ",,,Unit,AWP,Z62,BOOM OTHERS,Used,TEREX,2016,,,IMP,
2023/10/28,9455619864,84289090,Machinery and Mechanical Appliances,USED ARTICULATED BOOM LIFT GENIE MODEL Z62/40RT SR.NO.Z6216N-1477 YOM - 2016,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,1,"34,667 ","34,667 ",,,Unit,AWP,Z62,BOOM OTHERS,Used,TEREX,2016,,,IMP,
2023/10/28,9455619865,84289090,Machinery and Mechanical Appliances,USED ARTICULATED BOOM LIFT GENIE MODEL Z62/40RT SR.NO.Z6216N-1489 YOM - 2016,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,UNT,1,"34,667 ","34,667 ",,,Unit,AWP,Z62,BOOM OTHERS,Used,TEREX,2016,,,IMP,
2023/10/28,9455619866,84289090,Engineering,USED ARTICULATED BOOM LIFT GENIE MODEL Z62/40RT SR.NO.Z6216N-1465 YOM - 2016,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,  1 ,"34,667 ","34,667 ",,,Unit,AWP,Z62/40RT,ARTICULATING BOOM,Used,TEREX,2016,,,IMP,
2023/10/28,9455619865,84289090,Engineering,USED ARTICULATED BOOM LIFT GENIE MODEL Z62/40RT SR.NO.Z6216N-1489 YOM - 2016,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,  1 ,"34,667 ","34,667 ",,,Unit,AWP,Z62/40RT,ARTICULATING BOOM,Used,TEREX,2016,,,IMP,
2023/10/28,9455619864,84289090,Engineering,USED ARTICULATED BOOM LIFT GENIE MODEL Z62/40RT SR.NO.Z6216N-1477 YOM - 2016,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,  1 ,"34,667 ","34,667 ",,,Unit,AWP,Z62/40RT,ARTICULATING BOOM,Used,TEREX,2016,,,IMP,
2024/10/12,9859386407,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 800AJ 4WD DIESEL TELESCOPIC BOOM LIFT SERIAL NO. 0300239613 YOM 2018 WITH ACCESSORIES,INDIA,S K UPRISE CAPITAL,NHAVA SHEVA SEA (INNSA1),UNITED STATES,RITCHIE BROS AITCTIONEERS AMERICA INC,SAVANNAH,NOS,1,"34,702 ","34,702 ",,,Unit,AWP,800AJ,TELESCOPIC BOOM LIFT,Used,JLG ,2018,  80 ,diesel,IMP,
2024/06/09,447794701,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 800AJ ARTICULATING BOOM LIFT SERIAL NO. 0300163730 YOM 2012 WITH ACCESSORIES,INDIA,MANOHARLAL SANTRAM HIRING PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,UNITED RENTALS NORTH AMERICA INC.,NEW YORK,NOS,1,"34,709 ","34,709 ",,,Unit,AWP,800AJ,ARTICULATING BOOM,Used,JLG ,2012,  80 ,diesel,IMP,
2025/01/15,5642183571,84289090,Machinery and Mechanical Appliances,SELF-PROPELLED BOOM LIFTS/KIT - BT34BRT SERIAL NO.: BARC024J00161SELF-PROPELLED BOOM LIFTS/KIT - BA20CRT2 SERIAL NO.: BARC024,INDIA,MTANDT RENTALS LIMITED,NDR INFRASTRUCTURE PRIVATE LIMITED (INNPK6),CHINA,DINGLI,SHANGHAI PT,UNT,1,"81,655 ","81,655 ",DINGLI,,Unit,AWP,,,New,DINGLI,,,,IMP,
2025/01/15,5642183571,84289090,Machinery and Mechanical Appliances,SELF-PROPELLED BOOM LIFTS/KIT - BT34BRT SERIAL NO.: BARC024J00161SELF-PROPELLED BOOM LIFTS/KIT - BA20CRT2 SERIAL NO.: BARC024,INDIA,MTANDT RENTALS LIMITED,NDR INFRASTRUCTURE PRIVATE LIMITED (INNPK6),CHINA,ZHEJIANG DINGLI MACHINE CO LTD,SHANGHAI PT,PCS,1,"81,655 ","81,655 ",DINGLI,,Unit,AWP,,,UNKNOWN,DINGLI,,,,IMP,
2024/06/29,447191990,84281019,Machinery and Mechanical Appliances,JLG BOOM LIFT OLD BUT UNUSED E450AJ (YEAR 2023) (S/N-B300022683),INDIA,TIME EQUIPMENT PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),CHINA,JIANGSU 1M MECHANICAL EQUIPMENT CO,SHANGHAI,UNT,1,"34,750 ","34,750 ",,,Unit,AWP,E450AJ,BOOM OTHERS,Used,JLG ,2023,  45 ,Battery,IMP,
2024/11/30,9703181664,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 860SJ TELESCOPIC BOOM LIFT SERIAL NO. 0300113241 WITH 8 REPLACEMENT WHEELS AND ACCESSORIES,INDIA,AL GYAS INFRASTRUCTURE PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,MKR EQUIPMENT LLC,UNKNOWN,NOS,1,"34,787 ","34,787 ",,,Unit,AWP,860SJ,TELESCOPIC BOOM LIFT,Used,JLG ,,  86 ,diesel,IMP,
2023/10/29,9455620890,84289090,Engineering,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300199842YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,  1 ,"34,876 ","34,876 ",,,Unit,AWP,600AJ,ARTICULATING BOOM,Used,JLG ,2015,  61 ,diesel,IMP,
2023/10/28,9455620659,84289090,Engineering,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300199744YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,  1 ,"34,876 ","34,876 ",,,Unit,AWP,600AJ,ARTICULATING BOOM,Used,JLG ,2015,  61 ,diesel,IMP,
2023/10/28,9455619738,84289090,Engineering,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300200809YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,  1 ,"34,876 ","34,876 ",,,Unit,AWP,600AJ,ARTICULATING BOOM,Used,JLG ,2015,  61 ,diesel,IMP,
2023/10/29,9455620890,84289090,Machinery and Mechanical Appliances,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300199842YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,1,"34,876 ","34,876 ",,,Unit,AWP,600AJ,BOOM OTHERS,Used,JLG ,2015,  61 ,diesel,IMP,
2023/10/28,9455620659,84289090,Machinery and Mechanical Appliances,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300199744YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,1,"34,876 ","34,876 ",,,Unit,AWP,600AJ,BOOM OTHERS,Used,JLG ,2015,  61 ,diesel,IMP,
2023/10/28,9455619738,84289090,Machinery and Mechanical Appliances,USED JLG ARTICULATED BOOM LIFT MODEL 600AJ SR.NO.0300200809YOM - 2015,INDIA,EASTMAN LOGISTICS AND INFRASTRUCTURE PRIVATE LIMITED,BOMBAY SEA (INBOM1),QATAR,DAYIM EQUIPMENT RENTAL WLL,PORT HAMAD,NOS,1,"34,876 ","34,876 ",,,Unit,AWP,600AJ,BOOM OTHERS,Used,JLG ,2015,  61 ,diesel,IMP,
